title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
"Texas Aquatic Science (River Books, Sponsored by The Meadows Center for Water and the Environment, Texas State University)",1623491932,9781623491932,81.99,0,2,83.99
Advanced Placement Calculus AB: Preparation Guide,822023024,9780822023029,1.0,3.99,2,6.99
"AP US Government & Politics 2E (Ap United States Government and Politics, 2nd ed)",28617142,9780028617145,6.0,4.3,2,12.3
Kaplan AP Physics B & C 2009,1419552449,9781419552441,4.99,0,2,6.99
The Early American Republic: A Documentary Reader,1405160985,9781405160988,7.59,3.98,2,13.57
"Pillaging the Empire: Global Piracy on the High Seas, 1500-1750",765638428,9780765638427,27.0,3.99,2,32.99
French Roots in the Illinois Country: The Mississippi Frontier in Colonial Times,252069242,9780252069246,13.48,3.99,2,19.47
Kaplan AP Environmental Science 2009,1427798168,9781427798169,2.5,3.99,2,8.49
Ap United States History (Advanced placement),822023008,9780822023005,1.4,4.75,2,8.15
Writing Early American History,812219104,9780812219104,5.49,0,2,7.49
"Water Quality: Characteristics, Modeling and Modification",201054337,9780201054330,8.61,5.77,2,16.38
Pen and Ink Witchcraft: Treaties and Treaty Making in American Indian History,190206519,9780190206512,22.61,3.99,2,28.6
"War under Heaven: Pontiac, the Indian Nations, and the British Empire",801878926,9780801878923,6.0,3.99,2,11.99
"Visions of America: A History of the United States, Volume One Plus NEW MyHistoryLab with eText -- Access Card Package (2nd Edition)",205251625,9780205251629,14.33,3.99,2,20.32
"Kaplan AP Calculus AB & BC, 2008 Edition (Kaplan AP Calculus AB and BC)",1419551655,9781419551659,2.33,3.99,2,8.32
Ap Chemistry (Advanced placement),822023032,9780822023036,5.98,3.99,2,11.97
Kaplan AP Psychology 2009,1419552457,9781419552458,1.99,3.99,2,7.98
Water-Quality Engineering in Natural Systems: Fate and Transport Processes in the Water Environment,1118078608,9781118078600,69.7,3.99,2,75.69
Kaplan AP European History 2009,1427798176,9781427798176,2.99,3.99,2,8.98
A Problem-Solving Approach to Aquatic Chemistry,471413860,9780471413868,87.99,3.99,2,93.98
"Watersheds: Processes, Assessment and Management",471264237,9780471264231,71.19,5.79,2,78.98
Handbook of Water and Wastewater Treatment Plant Operations,1466553375,9781466553378,159.32,3.99,2,165.31
"Wastewater Treatment Plants: Planning, Design, and Operation, Second Edition",1566766885,9781566766883,23.64,3.99,2,29.63
"Soil and Water Chemistry: An Integrative Approach, Second Edition",1466573155,9781466573154,33.07,3.99,2,39.06
Applied Math for Water Plant Operators - Workbook,877628750,9780877628750,24.09,4.49,2,30.58
"Handbook of Applied Hydrology, Second Edition",71835091,9780071835091,43.48,0,2,45.48
Water Treatment Plant Operation: A Field Study Training Program,1593710364,9781593710361,41.93,3.99,2,47.92
A Passage To India (Cliffs Notes),822009854,9780822009856,1.0,3.99,2,6.99
CliffsTestPrep CSET: English,470139692,9780470139691,19.27,3.99,2,25.26
Who's Afraid of Virginia Woolf? (Cliffs notes),822013835,9780822013839,2.95,3.99,2,8.94
The Pearl (Cliffs Notes),822009943,49086009941,0.5,3.99,2,6.49
"Sewer Processes: Microbial and Chemical Process Engineering of Sewer Networks, Second Edition",1439881774,9781439881774,92.97,3.99,2,98.96
"Reinforced Concrete Structures: Analysis and Design, Second Edition",71847847,9780071847841,39.09,3.99,2,45.08
Black Boy (Cliffs Notes),822002426,49086002423,0.1,4.89,2,6.99
Administrative Assistant I(Passbooks) (Career Examination Passbooks),837318483,9780837318486,37.95,3.99,2,43.94
Cliffs Notes on Huxley's Brave New World & Brave New World Revisited,822002566,9780822002567,0.01,3.99,2,6.0
"Agamemnon, The Choephori & The Eumenides (Cliffs Notes)",822001284,49086001280,1.39,3.99,2,7.38
"Highway Materials, Soils, and Concretes (4th Edition)",130993042,9780130993045,21.0,4.49,2,27.49
Student's Solutions Manual for Algebra for College Students,321715497,9780321715494,3.29,3.99,2,9.28
James' Daisy Miller & Turn of the Screw (Cliffs Notes),822003554,785555009639,1.49,3.99,2,7.48
The House of the Seven Gables (Cliffs Notes),822005956,9780822005957,0.01,3.99,2,6.0
Materials for Architects and Builders,415704979,9780415704977,41.13,5.99,2,49.12
Design in Modular Construction,415554500,9780415554503,95.04,3.99,2,101.03
Twain's Huckleberry Finn (Cliffs Notes),822006065,9780822006060,0.01,3.99,2,6.0
"Concrete Pavement Design, Construction, and Performance",1466575107,9781466575103,79.99,3.99,2,85.98
Schaum's Outline of Genetics,71362061,639785326670,1.99,3.99,2,7.98
"Concrete Mix Design, Quality Control and Specification",415504996,9780415504997,114.95,0,2,116.95
Precast Concrete Structures,1498723993,9781498723992,84.72,3.99,2,90.71
"Principles of Structural Design: Wood, Steel, and Concrete",1420073397,9781420073393,54.89,0,2,56.89
Reinforced Concrete Design (8th Edition),132859297,9780132859295,87.01,0,2,89.01
Reinforced Concrete Design (9th Edition) (What's New in Trades & Technology),134715357,9780134715353,169.83,0,2,171.83
Design of Structural Elements,230217710,9780230217713,N/A,N/A,N/A,N/A
Road from ar Ramadi: The Private Rebellion of Staff Sergeant Mejia: An Iraq War Memoir,1931859531,9781931859530,1.99,3.99,2,7.98
John Deere Shop Manual JD-201 (I & T Shop Service),872883590,9780872883598,24.5,3.99,2,30.49
Massey Ferguson Shop Manual Mf-201 (I & T Shop Service Manuals),872883760,9780872883765,15.73,5.22,2,22.95
System Dynamics for Engineering Students: Concepts and Applications,128045590,9780128045596,94.09,0,2,96.09
"Ultrasound Physics and Technology: How, Why and When",702030414,9780702030413,57.0,3.99,2,62.99
Environmental Planning Handbook,1611901510,9781611901511,53.18,0,2,55.18
Interntaional Harvester a Collection of I & T Shop Service Manuals (Ih-203),872883701,9780872883703,18.69,0,2,20.69
Basic Science Concepts and Applications: Principles and Practices of Water Supply Operations,1583212337,9781583212332,1.98,3.99,2,7.97
"Vintage Snowmobiles, Vol. II: Polaris, 1973-1979 : Yamaha, 1975-1980 : Ski-Doo, 1970-1979 (Clymer Collection Series)",892876786,9780892876785,4.98,3.99,2,10.97
Methods for Teaching: Promoting Student Learning in K-12 Classrooms (8th Edition),135145724,9780135145722,9.95,4.29,2,16.24
Effective Teaching Methods: Research-Based Practice (8th Edition),132849607,9780132849609,89.99,5.49,2,97.48
"When States Kill: Latin America, the U.S., and Technologies of Terror",292706790,9780292706798,37.14,3.99,2,43.13
The RV Handbook: Essential How-To Guide for the RV Owner (Trailer Life),982489420,9780982489420,11.96,3.99,2,17.95
Speech Processing and Synthesis Toolboxes,471349593,9780471349594,33.98,3.99,2,39.97
"The Soundscape of Modernity: Architectural Acoustics and the Culture of Listening in America, 1900–1933 (The MIT Press)",262701065,9780262701068,11.19,3.99,2,17.18
Auditorium Acoustics and Architectural Design,419245103,9780419245100,191.0,3.99,2,196.99
Audio Production and Critical Listening: Technical Ear Training (Audio Engineering Society Presents),240812956,9780240812953,7.29,3.99,2,13.28
"Art and Architecture of Viceregal Latin America, 1521-1821 (Diálogos Series)",826334598,9780826334596,19.99,3.99,2,25.98
"The Journey of a Tzotzil-Maya Woman of Chiapas, Mexico: Pass Well over the Earth (Louann Atkins Temple Women & Culture)",292745265,9780292745261,16.49,3.99,2,22.48
Location Audio Simplified: Capturing Your Audio... and Your Audience,1138018775,9781138018778,23.92,3.99,2,29.91
The Geographies of Social Movements: Afro-Colombian Mobilization and the Aquatic Space (New Ecologies for the Twenty-First Century),822361221,9780822361220,14.95,5.0,2,21.95
Contemporary Readings in Curriculum,1412944724,9781412944724,9.03,3.99,2,15.02
Bartolome de las Casas and the Conquest of the Americas (Viewpoints / Puntos de Vista),1405194286,9781405194280,4.52,3.99,2,10.51
The Caribbean People Book 1 - 3rd Edition (Bk. 1),748797416,9780748797417,35.62,0,2,37.62
The SIOP Model for Teaching Science to English Learners,205627595,9780205627592,13.99,6.89,2,22.88
Quality Lesson Plans for Outdoor Education,736071318,9780736071314,36.98,3.99,2,42.97
"Music Express: Year 6 (Book + CD + CD-ROM): Lesson Plans, Recordings, Activities and Photocopiables",713662301,9780713662306,30.12,3.99,2,36.11
"Latin America and Its People, Volume 1 (to 1830) (2nd Edition)",205520529,9780205520527,8.73,3.99,2,14.72
A History of Latin America to 1825,1405183683,9781405183680,14.0,3.99,2,19.99
"Authoritarian Regimes in Latin America: Dictators, Despots, and Tyrants (Jaguar Books on Latin America)",742537390,9780742537392,4.65,3.99,2,10.64
"Janitors, Street Vendors, and Activists: The Lives of Mexican Immigrants in Silicon Valley",520246438,9780520246430,12.01,3.99,2,18.0
"Our Own Backyard: The United States in Central America, 1977-1992",807848573,9780807848579,15.0,5.72,2,22.72
"Effective Teaching Methods: Research-Based Practice, Enhanced Pearson eText -- Access Card (9th Edition)",134056175,9780134056173,46.01,3.99,2,52.0
Complete Physical Education Plans for Grades 5 to 12-2nd Ed,736071237,9780736071239,37.02,4.99,2,44.01
"The Business of Empire: United Fruit, Race, and U.S. Expansion in Central America (The United States in the World)",801478995,9780801478994,16.94,3.99,2,22.93
The Systematic Design of Instruction (5th Edition),321037804,9780321037800,2.34,3.99,2,8.33
"So Far from Allah, So Close to Mexico: Middle Eastern Immigrants in Modern Mexico",292716419,9780292716414,12.26,3.99,2,18.25
The American Curriculum: A Documentary History (Documentary Reference Collections),275950301,9780275950309,23.35,3.99,2,29.34
Comprehensive Toddler Curriculum,876592140,9780876592144,11.63,3.99,2,17.62
Student Teaching: Early Childhood Practicum Guide,766810569,9780766810563,1.99,3.99,2,7.98
Francisco de Miranda: A Transatlantic Life in the Age of Revolution,842029109,9780842029100,19.54,4.49,2,26.03
The Mind of Thomas Jefferson,813926114,9780813926117,8.61,0,2,10.61
"Stark; The Life and Wars of John Stark, French and Indian War Ranger, Revolutionary War General",1883789745,9781883789749,16.34,0,2,18.34
The Life of Washington (The John Harvard Library),674532511,9780674532519,1.55,3.99,2,7.54
The Diary of Elizabeth Drinker: The Life Cycle of an Eighteenth-Century Woman,812220773,9780812220773,2.48,3.99,2,8.47
Field Emission in Vacuum Microelectronics (Microdevices),306474506,9780306474507,125.27,3.99,2,131.26
Embedded Microprocessor Systems: Real World Design (Embedded Technology),750675349,9780750675345,1.49,3.99,2,7.48
Microprocessor Technology,750618396,9780750618397,20.0,3.99,2,25.99
High Temperature Electronics (Electronic Packaging),849396239,9780849396236,10.94,3.99,2,16.93
Nanofluidics and Microfluidics: Systems and Applications (Micro and Nano Technologies),1437744699,9781437744699,174.49,3.99,2,180.48
Micro-Cutting: Fundamentals and Applications (Microsystem and Nanotechnology),470972874,9780470972878,98.7,0,2,100.7
"Benedict Arnold, Revolutionary Hero: An American Warrior Reconsidered",814756468,9780814756461,1.5,3.99,2,7.49
John Witherspoon and the Founding of the American Republic,268035083,9780268035082,20.75,3.99,2,26.74
Alexander Hamilton,142800430,9780142800430,2.49,3.99,2,8.48
Lessons From Nanoelectronics: A New Perspective On Transport (Lessons from Nanoscience: a Lecture Notes Series) (Volume 1),9814335290,9789814335294,55.48,3.99,2,61.47
Programming 8-bit PIC Microcontrollers in C: with Interactive Hardware Simulation,750689609,9780750689601,17.34,5.21,2,24.55
BioMEMS: Science and Engineering Perspectives,1439816999,9781439816998,23.04,3.99,2,29.03
Business Basics for Law Students: Essential Concepts and Applications (Essentials),735557446,9780735557444,47.29,3.97,2,53.26
Between Citizen and State: An Introduction to the Corporation (Great Barrington Books),1594514054,9781594514050,54.99,3.99,2,60.98
Health Inequalities and Global Justice (Studies in Global Justice and Human Rights),748696261,9780748696260,28.0,0,2,30.0
Mastering Corporations and Other Business Entities (Carolina Academic Press Mastering Series),1594604444,9781594604447,19.95,3.99,2,25.94
The Law of Corporations and Other Business Organizations (MindTap Course List),1133019145,9781133019145,66.79,4.99,2,73.78
"Enclosed: Conservation, Cattle, and Commerce Among the Q'eqchi' Maya Lowlanders (Culture, Place, and Nature)",295991666,9780295991665,18.0,3.99,2,23.99
"Examples & Explanations: Corporate Taxation, 4th Edition",735588724,9780735588721,20.0,3.99,2,25.99
Energy Politics,812221664,9780812221664,2.75,3.99,2,8.74
"Mergers and Acquisitions: Cases, Materials, and Problems (Aspen Coursebook)",1454871075,9781454871071,136.26,4.49,2,142.75
A Financial History of the United States: From Enron-Era Scandals to the Subprime Crisis (2004-2006); From the Subprime Crisis to the Great Recession (2006-2009),765624311,9780765624314,110.0,3.99,2,115.99
The Mechanics and Regulation of Market Abuse: A Legal and Economic Analysis,199244529,9780199244522,125.85,0,2,127.85
Principled Agents?: The Political Economy of Good Government (The Lindahl Lectures),199283915,9780199283910,6.79,3.99,2,12.78
"Casenote Legal Briefs: Constitutional Law, Keyed to Chemerinsky, Fourth Edition",1454819863,9781454819868,14.99,3.98,2,20.97
Developing Schoolwide Programs to Prevent and Manage Problem Behaviors: A Step-by-Step Approach,1606230328,9781606230329,5.52,3.99,2,11.51
Corporate and White Collar Crime,1412934583,9781412934589,2.97,3.99,2,8.96
Thanks for the Feedback... I Think! Activity Guide for Teachers: Classroom Ideas for Teaching the Skills of Accepting Criticism and Compliments,1934490512,9781934490518,6.36,3.99,2,12.35
The Economic Structure of Corporate Law,674235398,9780674235397,4.97,3.99,2,10.96
Planning Effective Instruction for Students with Learning and Behavior Problems,205543197,9780205543199,33.78,4.82,2,40.6
"Business Associations: Agency, Partnerships, LLCs, and Corporations, 2017 Statutes and Rules (Selected Statutes)",1683286421,9781683286424,18.95,3.98,2,24.93
"The Law of Business Organizations: Cases, Materials, and Problems, 12th (American Casebook Series)",314285636,9780314285638,31.0,3.99,2,36.99
Business Associations in a Nutshell (Nutshells),314208518,9780314208514,16.94,3.99,2,22.93
"Tax and Spend: The Welfare State, Tax Politics, and the Limits of American Liberalism (Politics and Culture in Modern America)",812222997,9780812222999,8.73,4.87,2,15.6
Social Skills Deficits in Students with Disabilities: Successful Strategies from the Disabilities Field,1475801130,9781475801132,5.49,0,2,7.49
Innovative Fiscal Policy and Economic Development in Transition Economies (Routledge Studies in the Modern World Economy),415710359,9780415710350,5.49,0,2,7.49
What They Don’t Learn in School: Literacy in the Lives of Urban Youth (New Literacies and Digital Epistemologies),820450367,9780820450360,18.78,3.98,2,24.76
"Technology, Globalization, and Sustainable Development: Transforming the Industrial State",300169728,9780300169720,33.97,3.98,2,39.95
The Washington Consensus Reconsidered: Towards a New Global Governance (Initiative for Policy Dialogue),199534098,9780199534098,31.13,5.17,2,38.3
Understanding Poverty in the Classroom: Changing Perceptions for Student Success,1610483642,9781610483643,21.01,3.99,2,27.0
Sista Talk: The Personal and the Pedagogical (Counterpoints) (v. 145),820449539,9780820449531,8.0,4.24,2,14.24
Elements of Econometrics: Second Edition,472108867,9780472108862,21.05,3.99,2,27.04
International Political Economy: Contrasting World Views,415384095,9780415384094,3.22,3.99,2,9.21
Activist Art in Social Justice Pedagogy: Engaging Students in Glocal Issues through the Arts (Counterpoints),1433112302,9781433112300,31.04,3.99,2,37.03
Assessing and Guiding Young Children's Development and Learning (4th Edition),205497187,9780205497188,3.0,3.99,2,8.99
"Invisible Girls: At Risk Adolescent Girls’ Writing Within and Beyond School (Adolescent Cultures, School, and Society)",1433114933,9781433114939,27.95,3.99,2,33.94
Collins New Key Stage 3 Revision  French: All-In-One Revision And Practice,7562853,9780007562855,4.5,3.99,2,10.49
Preschool Assessment: Principles and Practices,1593853335,9781593853334,3.59,3.99,2,9.58
"The Developmental Challenges of Mining and Oil: Lessons from Africa and Latin America (Conflict, Inequality and Ethnicity)",1137001461,9781137001467,31.69,3.99,2,37.68
Where Have All the Homeless Gone?: The Making and Unmaking of a Crisis (Dislocations),1845451015,9781845451011,5.69,3.99,2,11.68
Classroom Assessment: What Teachers Need to Know (4th Edition),205412564,9780205412563,1.0,3.99,2,6.99
"Critical Perspectives on Project Head Start: Revisioning the Hope and Challenge (SUNY series, Youth Social Services, Schooling, and Public Policy)",791439283,9780791439289,5.0,3.99,2,10.99
Understanding Assessment in Primary Education,1446273865,9781446273869,15.46,3.99,2,21.45
Closing the Gap between Risk and Resilience: How Struggling Learners Can Cope with the Common Core State Standards,1475805764,9781475805765,28.5,3.99,2,34.49
CHARACTRSTCS EMOTNL& BEHAV DISORDRS & CASES (10th Edition),132937301,9780132937306,3214.59,3.99,2,3220.58
Characteristics Of Emotional And Behavioral Disorders Of Children And Youth: with cases in emotional and behavioral Disorders of Children and Youth hand book,131529579,9780131529571,4.0,3.99,2,9.99
Poverty and Social Exclusion: New Methods of Analysis (Routledge Advances in Social Economics),415636345,9780415636346,125.11,3.99,2,131.1
"Late Talkers: Language Development, Interventions, and Outcomes (CLI)",1598572539,9781598572537,34.0,3.99,2,39.99
Spotlight on First Student's Book + DVD-ROM,1285849485,9781285849485,36.76,3.99,2,42.75
"Youth, Education, and Marginality: Local and Global Expressions (SickKids Community and Mental Health)",1554586348,9781554586349,3.95,3.99,2,9.94
Assessing and Evaluating Adult Learning in Career and Technical Education (Premier Reference Source),1615207457,9781615207459,87.35,3.99,2,93.34
"Measurement Theory in Action: Case Studies and Exercises, Second Edition",415633621,9780415633628,133.96,0,2,135.96
Social Stories for Kids in Conflict (Speechmark Practical Therapy Manual),863887600,9780863887604,44.99,3.99,2,50.98
The Assessment Debate: A Reference Handbook,1576072797,9781576072790,4.99,0,2,6.99
Examining and Facilitating Reflection to Improve Professional Practice,1442204435,9781442204430,39.9,3.99,2,45.89
Product Design Product Design (Collins Gcse Essentials),1906415552,9781906415556,1.31,3.99,2,7.3
Eleven Plus Practice Papers 1 to 5: Traditional Format Verbal Reasoning Papers with Answers,953848701,9780953848706,4.99,3.99,2,10.98
Measurement for Evaluation in Physical Education and Exercise Science with PowerWeb Bind-in Passcard,72552484,9780072552485,31.65,0,2,33.65
Letts KS1 Success Workbook: English SATs: Revision Workbook (Primary Success Workbooks),1843157438,9781843157434,1.18,3.99,2,7.17
Interpersonal Conflict,73385131,9780073385136,18.3,3.99,2,24.29
"Student Development in College: Theory, Research, and Practice",1118821815,1118821815,40.0,3.99,2,45.99
Student Services: A Handbook for the Profession (Jossey Bass Higher and Adult Education),1119049598,9781119049593,52.0,3.99,2,57.99
P.O.W.E.R. Learning and Your Life: Essentials of Student Success,77842170,9780077842178,37.41,3.99,2,43.4
P.O.W.E.R. Learning: Strategies for Success in College and Life,77842154,9780077842154,55.34,3.99,2,61.33
Classical Mythology: Images and Insights,73407526,9780073407524,39.62,3.99,2,45.61
What the Best College Students Do,674066642,9780674066649,9.96,3.95,2,15.91
Exploring Leadership: For College Students Who Want to Make a Difference,1118399471,9781118399477,19.62,4.85,2,26.47
THiNK,78038200,9780078038204,1.5,3.97,2,7.47
Corrections in America: An Introduction Plus MyLab Criminal Justice with Pearson eText -- Access Card Package (14th Edition),134099664,9780134099668,97.06,4.49,2,103.55
Mapp v. Ohio: Guarding against Unreasonable Searches and Seizures (Landmark Law Cases and American Society),700614419,9780700614417,10.41,3.99,2,16.4
Policing Issues: Challenges & Controversies,763771384,763771384,39.67,0,2,41.67
Constitutional Rights: Myths and Realities,534639658,9780534639655,4.0,3.99,2,9.99
Cross & Tapper on Evidence,199574146,9780199574148,57.6,3.99,2,63.59
Beyond Feelings: A Guide to Critical Thinking,78038189,78038189,39.96,3.99,2,45.95
Livy: Book I (Latin Texts) (Bk. 1),862922968,9780862922962,5.41,5.99,2,13.4
PC 832 Concepts: Peace Officer Required Training,495000027,9780495000020,26.97,0,2,28.97
"Crime Scene Investigation, Criminalistics, and The Law",1401859291,8580000860351,13.19,3.99,2,19.18
Thrasymachus (Greek Language),862921392,9780862921392,24.91,3.99,2,30.9
Academic Advising Approaches: Strategies That Teach Students to Make the Most of College,1118100921,9781118100929,36.61,3.99,2,42.6
Your College Experience: Strategies for Success,1319068308,9781319068301,85.0,0,2,87.0
The Anglo-Saxon Chronicle,415921295,9780415921299,5.82,3.99,2,11.81
An Introduction to International Criminal Law and Procedure,1107698839,9781107698833,10.81,5.99,2,18.8
Criminal Evidence,199231648,9780199231645,16.41,3.99,2,22.4
Police Patrol Operations,1928916104,9781928916109,7.59,4.88,2,14.47
Policing Domestic Violence (Blackstone's Practical Policing),199236747,9780199236749,54.54,3.99,2,60.53
Used Books: Marking Readers in Renaissance England (Material Texts),812220846,9780812220841,6.63,3.99,2,12.62
Acing Criminal Procedure (Acing Series),1628103957,9781628103953,18.13,3.99,2,24.12
Criminal Justice in Action,495094757,9780495094753,2.33,3.99,2,8.32
The Criminal Justice Response to Domestic Violence,534196403,9780534196400,1.5,3.99,2,7.49
Ovid: Metamorphoses I (Bk.1) (English and Latin Edition),862921449,9780862921446,9.19,3.99,2,15.18
Caesar: Gallic War V (Latin Texts) (Bk. 5),862921368,9780862921361,6.43,3.99,2,12.42
"Klaeber’s Beowulf, Fourth Edition",802095674,9780802095671,13.56,4.99,2,20.55
Latin Sentence and Idiom: A Composition Course (Latin Language) (English and Latin Edition),862922658,9780862922658,2.24,3.99,2,8.23
Horace: Odes Book I (Cambridge Greek and Latin Classics),521671019,9780521671019,20.58,3.99,2,26.57
Basic Concepts of Health Care Human Resource Management,1449653294,9781449653293,40.71,3.99,2,46.7
Leadership and Management for Nurses: Core Competencies for Quality Care (3rd Edition),134056981,9780134056982,70.95,5.59,2,78.54
The Cambridge Companion to the Arthurian Legend (Cambridge Companions to Literature),521677882,9780521677882,16.19,3.99,2,22.18
Soundscapes: Exploring Music in a Changing World (Third Edition),393918289,9780393918281,47.98,3.99,2,53.97
"From Novice to Expert: Excellence and Power in Clinical Nursing Practice, Commemorative Edition",130325228,9780130325228,34.69,0,2,36.69
"Transformational Leadership in Nursing, Second Edition: From Expert Clinician to Influential Leader",826193986,9780826193988,61.76,3.89,2,67.65
World Music Concise Edition: A Global Journey - Paperback & CD Set Value Pack,415717817,9780415717816,24.05,3.99,2,30.04
"Philosophical and Theoretical Perspectives for Advanced Nursing Practice (Cody, Philosophical and Theoretical Perspectives for Advances Nursing Practice)",763765708,9780763765705,168.85,0,2,170.85
Professional Nursing Concepts: Competencies for Quality Leadership,1284067769,9781284067767,8.5,3.95,2,14.45
Case Management: A Practical Guide for Education and Practice,1496384253,9781496384256,34.98,5.7,2,42.68
World Music: Traditions and Transformations,73526649,9780073526645,50.0,3.99,2,55.99
World Music Concise Edition: A Global Journey - Paperback Only,415717809,8601423514505,8.05,3.99,2,14.04
"The Brazilian Sound: Samba, Bossa Nova, and the Popular Music of Brazil",1592139299,9781592139293,8.5,3.98,2,14.48
"Intertribal Native American Music in the United States: Experiencing Music, Expressing Culture (Global Music Series)",199764271,9780199764273,45.07,4.89,2,51.96
African Rhythm and African Sensibility: Aesthetics and Social Action in African Musical Idioms,226103455,9780226103457,4.74,3.99,2,10.73
Nursing in Today's World,1605477079,8580001133423,7.58,4.49,2,14.07
"World Music: A Global Journey, 3rd Edition",415887143,9780415887144,3.0,3.99,2,8.99
Excursions in World Music (5th Edition),131887858,9780131887855,1.45,3.99,2,7.44
Leadership and Management in Nursing (4th Edition),135138671,9780135138670,6.77,3.99,2,12.76
Evaluation and Testing in Nursing Education: Fourth Edition (Springer Series on the Teaching of Nursing),826195555,9780826195555,11.41,5.09,2,18.5
Bringing It All Back Home: The Influence of Irish Music,1903582032,9781903582039,9.06,14.0,2,25.06
Nursing Leadership & Management,1111306680,9781111306687,21.0,3.99,2,26.99
Listening in Detail: Performances of Cuban Music (Refiguring American Music),822354586,9780822354581,13.98,3.99,2,19.97
Excursions in World Music,131403052,9780131403055,4.48,1.0,2,7.48
"Music, Travel, and Imperial Encounter in 19th-Century France: Musical Apprehensions (Routledge Studies in Ethnomusicology)",1138777994,9781138777996,95.38,3.99,2,101.37
Taiko Boom: Japanese Drumming in Place and Motion (Asia: Local Studies / Global Themes),520272420,9780520272422,17.54,3.99,2,23.53
"Cries of Joy, Songs of Sorrow: Chinese Pop Music and Its Cultural Connotations",824834224,9780824834227,3.99,3.99,2,9.98
Fabulae Ancillantes: Units 1 and 2 (North American Cambridge Latin Course),521705134,9780521705134,42.75,0,2,44.75
Teaching Twelfth Night and Othello: Shakespeare Set Free (Folger Shakespeare Library),743288513,9780743288514,2.0,3.99,2,7.99
Rewriting: How To Do Things With Texts,874216427,9780874216424,1.07,3.99,2,7.06
"The Language, Society and Power Reader (Volume 1)",415430836,9780415430838,5.57,5.99,2,13.56
Understanding Creativity in Early Childhood: Meaning-Making and Children′s Drawing,1847875262,9781847875266,41.81,3.99,2,47.8
Theories for Direct Social Work Practice,534641288,9780534641283,2.18,3.99,2,8.17
Foundations of Social Policy: Social Justice in Human Perspective (with InfoTrac),534567207,9780534567200,1.99,3.96,2,7.95
Crossing Over: Teaching Meaning-centered Secondary English Language Arts,805832580,9780805832587,21.28,5.22,2,28.5
Cambridge IGCSE Geography: Student Book (Collins Cambridge IGCSE ),7589069,9780007589067,21.69,3.99,2,27.68
Portraits of Character: Book One (Grades 3-8),1879097648,9781879097643,21.77,3.99,2,27.76
Critical Thinking Skills for Education Students (Study Skills in Education Series),1844452700,9781844452705,22.44,3.99,2,28.43
Patología de Rubin: Fundamentos clinicopatológicos en medicina (Spanish Edition),8415419562,9788415419563,76.29,3.99,2,82.28
Clinical Skills for Medical Students,1904842720,9781904842729,38.75,3.99,2,44.74
Words Their Way: Letter-Name Alphabetic Sorts for Spanish-Speaking English Learners,132421038,76092042440,14.79,4.94,2,21.73
The Inpatient Pediatrics Work-Up (Patient Encounters),781794005,9780781794008,12.83,5.1,2,19.93
"The Common Sense: What to Write, How to Write It, and Why",867090790,9780867090796,4.76,3.94,2,10.7
"In a Reading State of Mind: Brain Research, Teacher Modeling, and Comprehension Instruction [With DVD]",872077772,9780872077775,1.77,3.94,2,7.71
Visual Mnemonics for Microbiology and Immunology,632045876,9780632045877,2.69,3.99,2,8.68
BRS Behavioral Science (Board Review Series),781757274,9780781757270,2.5,3.99,2,8.49
Blueprints Pocket Pediatric ICU (Blueprints Pockets),1405104856,9781405104852,84.7,4.71,2,91.41
"Insights for Today, Third Edition (Reading for Today Series 2)",1413008097,9781413008098,1.0,3.99,2,6.99
"Teaching with the Common Core Standards for English Language Arts, PreK-2",1462507603,9781462507603,1.99,4.89,2,8.88
Family Medicine Clerkship Guide (Clerkship Guides),323029507,9780323029506,10.66,5.64,2,18.3
The Digestive System: Systems of the Body Series,702033677,9780702033674,18.75,3.99,2,24.74
Reading and Writing in Elementary Classrooms: Research-Based K-4 Instruction (5th Edition),205386407,9780205386406,2.2,3.99,2,8.19
"Professing Literature: An Institutional History, Twentieth Anniversary Edition",226305597,9780226305592,9.97,3.99,2,15.96
"Whats After Assessment?/Follow-up Instructions for Phonics, Fluency and Comprehension: Follow-Up Instruction for Phonics, Fluency, and Comprehension",325005729,9780325005720,1.99,3.98,2,7.97
Orthopaedic Biomechanics: Mechanics and Design in Musculoskeletal Systems,130089095,9780130089090,59.94,3.99,2,65.93
Literacy in Context (LinC): Choosing Instructional Strategies to Teach Reading in Content Areas for Students Grades 5-12,135034841,9780135034842,19.96,3.99,2,25.95
Reading Strategies and Practices: A Compendium (5th Edition),205298087,9780205298082,4.88,1.0,2,7.88
Preventive Medicine & Public Health: PreTest Self-Assessment and Review,71359621,639785322610,53.49,3.99,2,59.48
USMLE Step 2 The Stanford Solutions to the NBME Computer-Based Sample Test Questions,1893730255,9781893730250,24.89,0,2,26.89
Literacy Instruction for English Language Learners Pre-K-2 (Solving Problems in the Teaching of Literacy),1593856024,9781593856021,8.15,0,2,10.15
The The Johns Hopkins Review of Gynecology and Obstetrics,781767199,9780781767194,14.97,0,2,16.97
Reading in a Second Language: Moving from Theory to Practice (Cambridge Applied Linguistics),521729742,9780521729741,33.9,3.99,2,39.89
Reading in Secondary Content Areas: A Language-Based Pedagogy (Michigan Teacher Training),472032798,9780472032792,18.78,4.49,2,25.27
Explorations in Computing: An Introduction to Computer Science and Python Programming (Chapman & Hall/CRC Textbooks in Computing),1466572442,9781466572447,64.69,4.49,2,71.18
