title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
DEWALT  HVAC Technician Certification Exam Guide (Enhance Your HVAC Skills!),0977000338,9780977000333,27.44,3.99,2,33.43
"COM Programming by Example: Using MFC, ActiveX, ATL, ADO, and COM+",1929629036,9781929629039,14.08,3.99,2,20.07
"Writing With Skill, Level 1: Student Workbook (The Complete Writer)",1933339535,9781933339535,8.99,3.99,2,14.98
Netter's Sports Medicine (Netter Clinical Science),0323395910,9780323395915,79.75,3.99,2,85.74
"Sports Fundraising: Dynamic Methods for Schools, Universities and Youth Sport Organizations",0415507197,9780415507196,34.22,3.99,2,40.21
"The Severely Disturbed Adolescent: Inpatient, Residential, and Hospital Treatment",0823660702,9780823660704,2.4,3.99,2,8.39
Map Use & Analysis,0073037486,9780073037486,5.24,3.99,2,11.23
Antarctic Continent Waterproof Exploration Map,1879568330,9781879568334,7.0,3.99,2,12.99
"The Business of Sports, 2nd Edition",0763780782,9780763780784,57.8,3.99,2,63.79
Minnesota St. Louis County Fishing Map Guide (Fishing Maps from Sportsman's Connection),188501032X,9781885010322,8.21,3.99,2,14.2
Refrigeration and Air Conditioning Technology,1401837654,9781401837655,7.5,3.99,2,13.49
Dance Anatomy and Kinesiology-2nd Edition With Web Resource,1450469280,9781450469289,41.49,3.99,2,47.48
Child and Adolescent Psychiatry: The Essentials,1605474436,9781605474434,11.6,3.99,2,17.59
"Maps, Globes, Graphs: Student Edition Level E",0739891057,9780739891056,6.15,3.99,2,12.14
"Thank You For Arguing, Revised and Updated Edition: What Aristotle, Lincoln, And Homer Simpson Can Teach Us About the Art of Persuasion",0385347758,0884207159644,23.99,3.99,2,29.98
Auto Heating & Air Conditioning: Textbook w/ Job Sheets CD,1605250503,9781605250502,34.82,3.99,2,40.81
Essentials of Athletic Injury Management,0078022614,9780078022616,24.5,3.99,2,30.49
The Palgrave Concise Historical Atlas of Eastern Europe: Revised and Updated,0312239858,9780312239855,15.83,3.99,2,21.82
Foundations in Singing: A Guidebook to Vocal Technique and Song Interpretation,007321275X,9780073212753,64.97,3.99,2,70.96
The Art of Couture Sewing,1563675390,9781563675393,21.9,3.99,2,27.89
Refrigeration and Air Conditioning Technology (Available Titles CourseMate),1428319360,9781428319363,16.01,3.99,2,22.0
Lifespan Development: Infancy Through Adulthood (PSY 232 Developmental Psychology),0618721568,9780618721566,20.0,3.99,2,25.99
"Student Development in College: Theory, Research, and Practice",1118821815,0001118821815,39.5,3.99,2,45.49
Career Directions: New Paths to Your Ideal Career,0073522503,9780073522500,29.02,3.99,2,35.01
Your College Experience: Strategies for Success,1319068308,9781319068301,81.0,3.99,2,86.99
Minimus Pupil's Book: Starting out in Latin,0521659604,9780521659604,12.0,3.99,2,17.99
Essentials of Lewis's Child and Adolescent Psychiatry (Essentials Of. (Lippincott Williams & Wilkins)),0781775027,9780781775021,12.9,3.99,2,18.89
Student Services: A Handbook for the Profession (Jossey Bass Higher and Adult Education),1119049598,9781119049593,55.79,3.99,2,61.78
"Language, Proof and Logic, 2nd Edition",1575866323,9781575866321,10.22,3.99,2,16.21
Classical Mythology: Images and Insights,0073407526,9780073407524,38.77,3.99,2,44.76
Robespierre: A Revolutionary Life,0300197241,9780300197242,7.67,3.99,2,13.66
Understanding Aesthetics for the Merchandising and Design Professional,1563678098,9781563678097,43.0,3.99,2,48.99
"Orthopedic Taping, Wrapping, Bracing, and Padding",0803658486,9780803658486,60.89,3.99,2,66.88
Electrical Studies for Trades,113327823X,9781133278238,155.85,3.99,2,161.84
Emergency Response Management for Athletic Trainers (Athletic Training Education),0781775507,9780781775502,N/A,N/A,N/A,N/A
PHR/SPHR Professional in Human Resources Certification Practice Exams (All-in-One),0071840915,9780071840910,N/A,N/A,N/A,N/A
Sentence-Combining Workbook,1305391837,9781305391833,45.0,3.99,2,50.99
Fundamentals of Sports Injury Management,1451109768,0884831425559,40.45,3.99,2,46.44
Human Growth and Development Across the Lifespan: Applications for Counselors,1118984722,9781118984727,54.29,3.99,2,60.28
Assessment Methods for Student Affairs,0787987913,9780787987916,4.0,3.99,2,9.99
Survey of Athletic Injuries for Exercise Science,1449648436,9781449648435,47.02,3.99,2,53.01
Theories of Developmental Psychology,1429216344,9781429216340,24.69,3.99,2,30.68
En Espanol: Level 2 Mas Practica Cuaderno with Lesson Review Bookmarks (Spanish Edition),0618661441,9780618661442,13.5,3.99,2,19.49
The Handbook of Student Affairs Administration,111870732X,9781118707326,61.98,3.99,2,67.97
California: A History,1118701046,9781118701041,31.58,3.99,2,37.57
Evidence-Guided Practice: A Framework for Clinical Decision Making in Athletic Training,1617116033,9781617116032,51.45,3.99,2,57.44
"Lecture Ready Student Book 3, Second Edition",0194417298,9780194417297,12.0,3.99,2,17.99
English in Action 3,142404992X,9781424049929,14.47,3.99,2,20.46
Writing for Academic Success (SAGE Study Skills Series),0857029282,9780857029287,4.61,3.99,2,10.6
Therapeutic Exercise: From Theory to Practice,0803613644,9780803613645,50.81,3.99,2,56.8
"Workbook for Miller/Stafford's Economic Education for Consumers, 4th",0538448903,9780538448901,21.69,3.99,2,27.68
Refrigeration and Air Conditioning (McGraw-Hill Series in Mechanical Engineering),0070616191,9780070616196,13.47,3.99,2,19.46
"Ethics in Action (Workbook With DVD and CourseMate, 1 term (6 months) Printed Access Card)",1285850335,9781285850337,66.31,3.99,2,72.3
Rentz's Student Affairs Practice in Higher Education,0398091196,9780398091194,121.87,3.99,2,127.86
Human Development,0073532185,9780073532189,37.98,3.99,2,43.97
"Lab Manual for Smith’s Electricity for Refrigeration, Heating and Air Conditioning",1111038759,9781111038755,19.02,3.99,2,25.01
Leisure Travel: A Marketing Handbook,0130493171,9780130493170,1.49,3.99,2,7.48
TechOne: Automotive Heating and Air Conditioning,1401839894,9781401839895,57.98,3.99,2,63.97
Heat Pump Technology (3rd Edition),0130339652,9780130339652,26.93,3.99,2,32.92
KEYS TO LEARNING STUDENT BOOK,0131892215,9780131892217,12.93,3.99,2,18.92
Drafting & Design: Basics for Interior Design,1563678373,9781563678370,79.0,3.99,2,84.99
Grassroots with Readings: The Writer's Workbook (Available Titles Aplia),0495901237,9780495901235,7.24,3.99,2,13.23
Down Syndrome (Genes and Disease),0791096440,9780791096444,42.53,3.99,2,48.52
Development through Adulthood: An Integrative Sourcebook,0230297994,9780230297999,36.68,3.99,2,42.67
Critical Thinking: Consider the Verdict (6th Edition),0205158668,9780205158669,N/A,N/A,N/A,N/A
Fundamental Spanish,1553957806,9781553957805,10.71,3.99,2,16.7
Pipefitters Handbook: Second Expanded Edition,1614273294,9781614273295,8.52,3.99,2,14.51
Dyeing and Screen-Printing on Textiles: Revised and updated,1408124750,9781408124758,19.54,3.99,2,25.53
The Early American Republic: A Documentary Reader,1405160985,9781405160988,12.27,3.99,2,18.26
Fashion Theory: A Reader (Routledge Student Readers),0415413400,9780415413404,17.55,3.99,2,23.54
HVACR 101 (Enhance Your HVAC Skills!),141806663X,9781418066635,58.02,3.99,2,64.01
Academic Advising Approaches: Strategies That Teach Students to Make the Most of College,1118100921,9781118100929,36.61,3.99,2,42.6
Know Your Fashion Accessories,1563672456,9781563672453,8.31,3.99,2,14.3
Fluid Power with Applications (6th Edition),0130608998,9780130608994,81.35,3.99,2,87.34
Workbook/Lab Manual (Manual de actividades) Volume 1 for Sol y viento,0077397746,9780077397746,11.21,3.99,2,17.2
Introduction to Family Processes: Fifth Edition,1841697613,9781841697611,29.0,3.99,2,34.99
Workbook for Hansen's Business Math,0538448849,9780538448840,3.98,3.99,2,9.97
Swatch Reference Guide for Fashion Fabrics,1628926562,9781628926569,103.42,3.99,2,109.41
Fashion Retailing: From Managing to Merchandising (Basics Fashion Management),2940496234,9782940496235,27.98,3.99,2,33.97
The Fairchild Books Dictionary of Fashion,1609014898,9781609014896,40.82,3.99,2,46.81
"The Visible Self: Global Perspectives on Dress, Culture, and Society",1563676427,9781563676420,2.6,3.99,2,8.59
Fashion Thinking: Creative Approaches to the Design Process (Required Reading Range),2940411719,9782940411719,25.0,3.99,2,30.99
Sample Workbook to Accompany Professional Sewing Techniques for Designers,160901880X,9781609018801,64.49,3.99,2,70.48
"Motivation: Biological, Psychological, and Environmental",1138036331,9781138036338,154.99,3.99,2,160.98
Looking at Languages: A Workbook in Elementary Linguistics,1285463587,9781285463582,21.72,3.99,2,27.71
"Heating, Ventilation, and Air Conditioning: A Residential and Light Commercial Text & Lab Book (Heating, Ventilating & Air Conditioning)",1401884725,9781401884727,44.0,3.99,2,49.99
Engineering Economic Analysis,0199778124,9780199778126,N/A,N/A,N/A,N/A
Introduction to Theories of Learning,0205871860,9780205871865,46.86,3.99,2,52.85
"Career Development, Employment, and Disability in Rehabilitation: From Theory to Practice",0826195636,9780826195630,55.26,3.99,2,61.25
Stalin (Profiles in Power),0582784794,9780582784796,10.99,3.99,2,16.98
Psychology of Learning for Instruction (3rd Edition),0205375197,9780205375196,58.2,3.99,2,64.19
An Inspector Calls (Heinemann Plays For 14-16+),0435232827,8601300267968,4.87,3.99,2,10.86
A Guide to Fashion Sewing: Studio Access Card,1628921846,9781628921847,55.42,3.99,2,61.41
Writers at Work: The Paragraph,0521545226,9780521545228,8.59,3.99,2,14.58
The New Politics of the Old South: An Introduction to Southern Politics,1538100150,9781538100158,33.6,3.99,2,39.59
"Testing and Balancing HVAC Air and Water Systems, Fifth Edition",1482255677,9781482255676,55.98,3.99,2,61.97
The Unfolding Life: Counseling Across the Lifespan,0313360510,9780313360510,20.99,3.99,2,26.98
The Gendered Society Reader,0199927499,9780199927494,14.53,3.99,2,20.52
Costume History and Style,0131812149,9780131812147,6.33,3.99,2,12.32
The Guidebook for Linemen and Cablemen,1111035016,9781111035013,64.38,3.99,2,70.37
"Lab Manual for Whitman/Johnson/Tomczyk/Silberstein's Refrigeration and Air Conditioning Technology, 7th",1111644489,9781111644482,11.46,3.99,2,17.45
ACSM's Research Methods,145119174X,9781451191745,35.0,3.99,2,40.99
Space Planning for Commercial Office Interiors,1563679051,9781563679056,17.5,3.99,2,23.49
Organic Chemistry: A Guided Inquiry,0618974121,9780618974122,11.79,3.99,2,17.78
Unsettled: Cambodian Refugees in the New York City Hyperghetto (Asian American History & Cultu),1439911657,9781439911655,18.0,3.99,2,23.99
Autobiographical Sketches,1551114488,9781551114484,13.44,3.99,2,19.43
Manual Drafting for Interiors,0470879408,9780470879405,35.0,3.99,2,40.99
Improving the Performance of Wireless LANs: A Practical Guide (Chapman & Hall/CRC Computer and Information Science Series),1466560630,9781466560635,107.41,3.99,2,113.4
"Experience Human Development, 12th Edition",0078035147,8589920000007,29.95,3.99,2,35.94
P.O.W.E.R. Learning and Your Life: Essentials of Student Success,0077842170,9780077842178,24.94,3.99,2,30.93
Behavioral Genetics,1464176051,9781464176050,92.95,3.99,2,98.94
Island Tourism: Management Principles and Practice,0471955566,9780471955566,4.48,3.99,2,10.47
"Northern Lights: The Stories of Minnesota's Past, 2nd Edition",0873514408,9780873514408,19.49,3.99,2,25.48
Pennsylvania History: Essays and Documents,0205701663,9780205701667,12.2,3.99,2,18.19
Understanding Human Development (3rd Edition),0205233651,9780205233656,26.98,3.99,2,32.97
Texas: Crossroads of North America,1133947387,8601421948388,33.0,3.99,2,38.99
"Heating, Cooling, Lighting: Sustainable Design Methods for Architects",0470048093,9780470048092,23.49,3.99,2,29.48
Introduction to Networking with Network+,0470487321,9780470487327,5.49,3.99,2,11.48
Psychological Testing and Assessment,1259870502,9781259870507,N/A,N/A,N/A,N/A
ServSafe ManagerBook with Answer Sheet (7th Edition),0134812336,9780134812335,N/A,N/A,N/A,N/A
Go! All in One: Computer Concepts and Applications (2nd Edition) (GO! for Office 2013),0133427293,9780133427295,3.95,3.99,2,9.94
Travel & Travellers Middle Ages (History of Civilization),0710309090,9780710309099,132.32,3.99,2,138.31
Developmental Research Methods,1506332013,9781506332017,74.95,3.99,2,80.94
Kaplan GMAT 800: Advanced Prep for Advanced Students (Kaplan Test Prep),1618654063,0783324943764,7.98,3.99,2,13.97
"Not for ESOL Teachers: What Every Classroom Teacher Needs to Know About the Linguistically, Culturally, and Ethnically Diverse Student (2nd Edition)",0137154550,9780137154555,14.93,3.99,2,20.92
The Harlem Renaissance: A Brief History With Documents,0312410751,9780312410759,9.97,3.99,2,15.96
JJ Pizzuto's Fabric Science 10th Edition,1609013808,9781609013806,15.01,3.99,2,21.0
The Business of Child Care: Management and Financial Strategies,1401851800,9781401851804,25.64,3.99,2,31.63
Converging Worlds: Communities and Cultures in Colonial America (Volume 2),0415964997,9780415964999,24.49,3.99,2,30.48
Managing Quality Service In Hospitality: How Organizations Achieve Excellence In The Guest Experience (Hospitality Management),1439060320,9781439060322,33.51,3.99,2,39.5
Existential and Spiritual Issues in Death Attitudes,0805852727,9780805852721,54.46,3.99,2,60.45
"Schaum's Outline of Mathematical Handbook of Formulas and Tables, 4th Edition: 2,400 Formulas + Tables (Schaum's Outlines)",0071795375,9780071795371,33.99,3.99,2,39.98
Hospitality and Travel Marketing (Travel and Tourism),1418016551,9781418016555,13.95,3.99,2,19.94
Foundations of Electric Circuits,0139077421,9780139077425,17.99,3.99,2,23.98
Complete Guide for the Meeting Planner,0538703423,9780538703420,6.44,3.99,2,12.43
Computer Networking: A Top-Down Approach (6th Edition),0132856204,9780132856201,35.95,3.99,2,41.94
Certified Medical Assistant Exam Flashcard Study System: CMA Test Practice Questions & Review for the Certified Medical Assistant Exam (Cards),1609713095,9781609713096,43.99,3.99,2,49.98
Shakespeare's King Lear (Cliffs Notes),0822000415,9780822000419,0.01,3.99,2,6.0
An Introduction to Probability and Inductive Logic,0521775019,0783324844269,17.99,3.99,2,23.98
AP® U.S. History Premium Edition Flashcard Book w/ CD (Advanced Placement (AP) Test Preparation),0738605034,9780738605036,4.99,3.99,2,10.98
Psychology: An Introduction,0078035163,9780078035166,10.15,3.99,2,16.14
Basic Electricity (Self-teaching guides),0471747874,9780471747871,37.05,3.99,2,43.04
Cases in Hospitality Strategy and Policy,0471240125,9780471240129,6.62,3.99,2,12.61
Guest Service in the Hospitality Industry,1118071808,9781118071809,32.16,3.99,2,38.15
"MCSA Guide to Installation, Storage, and Compute with Microsoft Windows Server2016, Exam 70-740 (Networking)",1337400661,9781337400664,97.96,3.99,2,103.95
Coming Over: Migration and Communication Between England and New England in the Seventeenth Century,0521338506,9780521338509,5.72,3.99,2,11.71
The U.S.-Mexican Border Today: Conflict and Cooperation in Historical Perspective (Latin American Silhouettes),1442231114,9781442231115,21.0,3.99,2,26.99
Lighting Design Basics,0470474270,9780470474273,14.4,3.99,2,20.39
American History: A Survey,0073257184,9780073257181,8.0,3.99,2,13.99
"The Hotel and Restaurant Business, 6th Edition",0471285080,9780471285083,5.49,3.99,2,11.48
The Puritan Dilemma: The Story of John Winthrop (Library of American Biography),0321478061,9780321478061,15.02,3.99,2,21.01
American Odysseys: A History of Colonial North America,0199781826,9780199781829,56.95,3.99,2,62.94
Food Service Organizations: A Managerial and Systems Approach (8th Edition),0132620812,9780132620819,39.08,3.99,2,45.07
Introduction to Human Development and Family Studies,1138815322,9781138815322,83.09,3.99,2,89.08
Hands-On Networking Fundamentals,1111306745,9781111306748,99.92,3.99,2,105.91
Research Methods for Sport Management (Foundations of Sport Management),0415572568,9780415572569,43.25,3.99,2,49.24
Biology Teacher Pack: Edexcel International GCSE (Collins International GCSE),0007450036,9780007450039,N/A,N/A,N/A,N/A
